"","x"
"7491",9.223797493
"7492",13.94669619
"7493",10.6769831
"7494",6.474485983
"7495",9.586357322
"7496",10.51253711
"7497",10.63435176
"7498",6.286739056
"7499",8.541374752
"7500",9.490502896
"7501",9.296467684
"7502",8.49641703
"7503",8.548072318
"7504",8.191828132
"7505",6.211239005
"7506",7.199635955
"7507",9.229859739
"7508",9.331398855
"7509",7.12726227
"7510",5.501626224
"7511",9.499350191
"7512",10.00175016
"7513",8.515720361
"7514",11.29025134
"7515",12.04517872
"7516",11.36224832
"7517",8.516709259
"7518",9.621489328
"7519",8.917105275
"7520",9.500941786
"7521",3.826360966
"7522",9.187491334
"7523",10.32073303
"7524",11.24428539
"7525",8.307569232
"7526",10.75450159
"7527",11.452171
"7528",10.57900097
"7529",10.09454481
"7530",11.09373507
"7531",11.70816109
"7532",7.578216287
"7533",9.235826913
"7534",9.007691374
"7535",8.051052813
"7536",13.75248945
"7537",8.568428284
"7538",8.844209904
"7539",10.21012974
"7540",9.622722737
"7541",10.36406781
"7542",7.404739191
"7543",8.185525381
"7544",7.089799518
"7545",10.9461797
"7546",10.89800308
"7547",12.45785384
"7548",12.08352601
"7549",10.1020101
"7550",8.404932389
"7551",5.748165738
"7552",7.162782416
"7553",8.496447134
"7554",9.588573201
"7555",7.440395525
"7556",9.842521016
"7557",11.12405443
"7558",7.753302241
"7559",7.48969395
"7560",9.320948292
"7561",11.23368003
"7562",11.14211035
"7563",8.48771994
"7564",8.585225208
"7565",9.071222118
"7566",11.82652225
"7567",10.88342289
"7568",11.92591929
"7569",12.40131161
"7570",7.767094284
"7571",8.50526657
"7572",9.574691205
"7573",13.22196713
"7574",10.81596295
"7575",6.289998631
"7576",8.312770391
"7577",9.245388796
"7578",10.22613536
"7579",7.827256294
"7580",5.09858439
"7581",5.912558091
"7582",11.01518494
"7583",12.03483988
"7584",9.496902229
"7585",7.624869141
"7586",10.88774172
"7587",11.76572139
"7588",8.449417615
"7589",10.67375315
"7590",10.37444812
"7591",14.07641894
"7592",6.256911718
"7593",11.07513773
"7594",10.06394625
"7595",8.6342714
"7596",8.553132107
"7597",8.337646105
"7598",9.468901789
"7599",7.04517367
"7600",10.07277102
"7601",8.21569164
"7602",7.169374312
"7603",10.14707514
"7604",7.497756048
"7605",11.20051353
"7606",6.512726886
"7607",8.754231779
"7608",8.229700308
"7609",10.75048046
"7610",11.03055179
"7611",9.838286438
"7612",9.330602949
"7613",10.06620384
"7614",8.441304822
"7615",10.5289604
"7616",9.80686172
"7617",11.11195267
"7618",6.49982875
"7619",11.79571562
"7620",11.96830554
"7621",8.396213508
"7622",7.691893616
"7623",9.002584748
"7624",10.98097919
"7625",6.954308991
"7626",7.879188372
"7627",7.544595538
"7628",5.97686843
"7629",10.14811165
"7630",9.690269219
"7631",9.439654571
"7632",10.31936504
"7633",6.592244461
"7634",12.99416518
"7635",7.601868367
"7636",9.387972964
"7637",9.268794058
"7638",11.55460898
"7639",11.98461546
"7640",11.02676616
"7641",9.596034527
"7642",12.22577787
"7643",6.384571514
"7644",6.114125119
"7645",5.68073575
"7646",10.26911395
"7647",8.830277713
"7648",12.29211472
"7649",8.386746774
"7650",6.462288245
"7651",11.81195595
"7652",6.893812204
"7653",9.178843915
"7654",10.76158459
"7655",6.627468061
"7656",6.71428368
"7657",8.754087703
"7658",8.770050297
"7659",8.468119102
"7660",7.949641693
"7661",12.44725522
"7662",7.559365337
"7663",7.917598652
"7664",9.972635942
"7665",8.75634192
"7666",8.695292154
"7667",12.01729969
"7668",7.097187727
"7669",5.10297513
"7670",8.946632903
"7671",8.136995481
"7672",11.05166426
"7673",11.04704457
"7674",10.45607726
"7675",11.91112264
"7676",13.58407842
"7677",10.4959595
"7678",11.12102664
"7679",9.51782697
"7680",7.643866199
"7681",10.21225157
"7682",8.825817488
"7683",10.00911986
"7684",7.493740463
"7685",12.62422579
"7686",8.028816681
"7687",9.755416184
"7688",9.236623456
"7689",13.03180251
"7690",7.015930067
"7691",8.572341258
"7692",10.64335831
"7693",7.643095916
"7694",10.19392865
"7695",6.562038521
"7696",9.889198875
"7697",13.60289093
"7698",8.693242524
"7699",7.604054854
"7700",7.477653137
"7701",7.883449804
"7702",6.514806859
"7703",8.313519568
"7704",13.92878638
"7705",9.3143597
"7706",8.890234159
"7707",7.473906847
"7708",8.269810506
"7709",9.228527614
"7710",10.85151
"7711",7.884942692
"7712",11.35238198
"7713",11.79894776
"7714",13.00926322
"7715",11.36185688
"7716",10.43028292
"7717",9.900561647
"7718",9.437492501
"7719",8.599962349
"7720",12.00742494
"7721",7.187877759
"7722",11.56652257
"7723",10.01420145
"7724",8.931698947
"7725",11.46571557
"7726",9.647974878
"7727",10.55480128
"7728",11.48694146
"7729",11.84493525
"7730",7.986222332
"7731",8.997445961
"7732",6.774144754
"7733",9.820987352
"7734",13.26163066
"7735",9.092890369
"7736",11.53148531
"7737",9.192165045
"7738",9.533876005
"7739",10.33784645
"7740",9.537912796
"7741",11.0867593
"7742",11.04660226
"7743",7.591873533
"7744",7.484199223
"7745",9.716054033
"7746",9.140364477
"7747",7.249550854
"7748",8.71728847
"7749",9.289029533
"7750",7.378884774
"7751",7.00582286
"7752",7.439238421
"7753",7.235807928
"7754",12.45935874
"7755",6.794200492
"7756",8.623638724
"7757",10.39055197
"7758",10.96287597
"7759",8.258086655
"7760",9.147590177
"7761",15.60468108
"7762",10.02842853
"7763",9.758280806
"7764",11.60817391
"7765",11.44779236
"7766",10.08990342
"7767",11.5486343
"7768",13.27508442
"7769",9.937115797
"7770",4.015163489
"7771",9.506876234
"7772",8.306542721
"7773",9.031118104
"7774",13.4571635
"7775",8.947589499
"7776",11.24944486
"7777",11.27049235
"7778",8.51820116
"7779",6.861811507
"7780",9.679426266
"7781",6.715466539
"7782",10.20574605
"7783",6.897537505
"7784",7.972346048
"7785",5.781881295
"7786",10.35091557
"7787",8.809580098
"7788",8.613144643
"7789",7.302988921
"7790",5.920743776
"7791",8.514151478
"7792",10.63210246
"7793",11.18101468
"7794",8.760805874
"7795",9.903091956
"7796",12.6191477
"7797",7.44745134
"7798",10.43055559
"7799",10.42610313
"7800",6.99731354
"7801",9.348022338
"7802",9.485999014
"7803",9.895472803
"7804",10.5794229
"7805",10.58489613
"7806",10.01606526
"7807",7.869086118
"7808",11.57075107
"7809",13.15825834
"7810",8.195448247
"7811",13.04865134
"7812",9.936550383
"7813",10.71271683
"7814",10.29473992
"7815",5.67421894
"7816",7.829211793
"7817",7.64729565
"7818",10.55591267
"7819",9.746448704
"7820",11.60257403
"7821",7.39787413
"7822",11.84637611
"7823",4.704915482
"7824",10.75665565
"7825",13.20554954
"7826",10.32909793
"7827",12.7598408
"7828",12.00051072
"7829",9.510523279
"7830",7.077768163
"7831",13.11629842
"7832",11.98796839
"7833",9.587541313
"7834",11.17753788
"7835",10.28917248
"7836",8.238622789
"7837",10.97290223
"7838",10.43239001
"7839",11.99278132
"7840",13.55043566
"7841",13.43387927
"7842",11.63167997
"7843",8.129511897
"7844",11.55098303
"7845",10.46583009
"7846",12.43485774
"7847",12.46820712
"7848",5.566725173
"7849",10.92035834
"7850",9.392590009
"7851",10.46268498
"7852",6.421149748
"7853",11.35122163
"7854",11.38223487
"7855",8.34428047
"7856",3.185958802
"7857",11.2555458
"7858",5.524234741
"7859",10.17773339
"7860",10.92207681
"7861",10.21120081
"7862",10.32392045
"7863",9.641264763
"7864",9.596492401
"7865",12.70057609
"7866",13.91673065
"7867",8.29560846
"7868",10.47379795
"7869",5.484123758
"7870",8.391877621
"7871",9.401515357
"7872",12.94062043
"7873",9.861227544
"7874",7.634386127
"7875",9.255114051
"7876",7.807493263
"7877",12.61526871
"7878",5.197599807
"7879",12.00623064
"7880",10.58346592
"7881",16.48498571
"7882",5.904671726
"7883",10.83652434
"7884",8.763046043
"7885",9.805307901
"7886",7.95507069
"7887",9.675314229
"7888",8.425989932
"7889",8.758630072
"7890",3.617535902
"7891",9.31538447
"7892",8.092565055
"7893",9.138671589
"7894",9.292548925
"7895",10.78417407
"7896",10.35007033
"7897",9.930589695
"7898",9.273310794
"7899",9.589957373
"7900",8.030709754
"7901",9.901899671
"7902",8.448159273
"7903",9.409740545
"7904",13.09539992
"7905",9.565794985
"7906",9.493569068
"7907",10.74094764
"7908",8.80481188
"7909",14.11982709
"7910",9.208430999
"7911",9.919841075
"7912",6.76831346
"7913",11.59930942
"7914",7.717343575
"7915",10.04484337
"7916",10.78903014
"7917",9.930230543
"7918",8.479343298
"7919",4.807219172
"7920",10.96532375
"7921",8.683193065
"7922",7.494053361
"7923",7.253275026
"7924",7.385899418
"7925",9.365941456
"7926",10.18977245
"7927",9.73021555
"7928",11.55035428
"7929",11.26968027
"7930",10.82943688
"7931",4.555189693
"7932",8.033090934
"7933",7.79528103
"7934",7.414273735
"7935",7.782594153
"7936",9.327107521
"7937",12.66911078
"7938",9.366768123
"7939",8.793243133
"7940",7.593187811
"7941",10.46311538
"7942",11.36929296
"7943",9.137602046
"7944",6.418593341
"7945",8.206851426
"7946",9.822474121
"7947",9.738862075
"7948",10.10340493
"7949",9.691033168
"7950",11.72506479
"7951",9.352817563
"7952",10.04273548
"7953",9.250336334
"7954",8.2920569
"7955",5.676040345
"7956",10.44687157
"7957",5.871277712
"7958",6.041804418
"7959",8.78170615
"7960",9.983141598
"7961",8.390889545
"7962",10.00730268
"7963",10.17008967
"7964",8.289399137
"7965",10.34974352
"7966",7.785344779
"7967",8.595825388
"7968",8.989209533
"7969",9.985734319
"7970",7.603913884
"7971",7.816284193
"7972",8.933137501
"7973",13.57722741
"7974",9.528874798
"7975",6.302681733
"7976",10.85495174
"7977",6.47515028
"7978",10.04040178
"7979",5.108616592
"7980",11.69712437
"7981",6.628903097
"7982",9.343446638
"7983",8.828037348
"7984",7.888613784
"7985",9.629316868
"7986",9.264717081
"7987",9.965407871
"7988",12.83208867
"7989",7.009500819
"7990",8.763212226
"7991",8.922241289
"7992",9.326587636
"7993",11.27272261
"7994",8.637688361
"7995",8.489373405
"7996",10.17071519
"7997",8.959117654
"7998",9.897112949
"7999",10.41019383
"8000",12.60178727
"8001",12.91499097
"8002",10.70425774
"8003",10.08553849
"8004",9.829781449
"8005",9.379653634
"8006",11.89539938
"8007",10.73510143
"8008",7.897207597
"8009",6.01999685
"8010",9.111009507
"8011",11.97489235
"8012",9.066130833
"8013",10.11891529
"8014",15.1529617
"8015",7.543984589
"8016",10.79881128
"8017",14.25731899
"8018",5.835458517
"8019",7.569687767
"8020",8.438372334
"8021",9.329395754
"8022",4.969546239
"8023",9.585864569
"8024",10.10615421
"8025",10.42582166
"8026",10.06505961
"8027",13.50161782
"8028",10.02484945
"8029",8.633457222
"8030",12.3764959
"8031",10.56851511
"8032",7.235067892
"8033",7.930952551
"8034",8.764871134
"8035",13.06103131
"8036",8.311347623
"8037",6.50329368
"8038",7.274010561
"8039",8.041019175
"8040",8.843968906
"8041",9.760813141
"8042",6.248526804
"8043",7.499071398
"8044",8.686706995
"8045",6.951372127
"8046",11.56730281
"8047",9.54651065
"8048",12.85038526
"8049",12.93808948
"8050",6.753517283
"8051",10.32550364
"8052",8.81104457
"8053",8.538333469
"8054",11.59709551
"8055",5.321082555
"8056",12.16617705
"8057",4.843401388
"8058",7.621289496
"8059",10.2592598
"8060",10.42904056
"8061",10.65428802
"8062",9.54781384
"8063",8.25801477
"8064",10.25687295
"8065",10.17755852
"8066",8.50789578
"8067",6.804935553
"8068",6.738931372
"8069",11.52471829
"8070",10.37544581
"8071",9.638059582
"8072",10.19958088
"8073",7.757907113
"8074",8.639284152
"8075",10.38451605
"8076",10.59818279
"8077",7.40012022
"8078",7.792798791
"8079",11.0702308
"8080",7.03932535
"8081",6.996098944
"8082",6.81750495
"8083",8.526562804
"8084",7.603643035
"8085",10.88016068
"8086",9.984494896
"8087",12.98744662
"8088",6.0558198
"8089",8.928002594
"8090",9.034443839
"8091",13.6626761
"8092",10.86248412
"8093",9.265084084
"8094",9.088655009
"8095",12.57080283
"8096",10.72594543
"8097",8.470150421
"8098",10.82063661
"8099",6.367852666
"8100",9.219001633
"8101",8.781758922
"8102",7.799283799
"8103",11.57243529
"8104",12.24143914
"8105",12.00054069
"8106",8.074437958
"8107",11.28441526
"8108",9.273236729
"8109",6.440978575
"8110",7.585510954
"8111",12.35746243
"8112",7.236222776
"8113",8.810333371
"8114",10.01053052
"8115",8.617182858
"8116",8.43535671
"8117",9.280976274
"8118",12.42884359
"8119",5.0014493
"8120",7.858642108
"8121",12.8395
"8122",9.894137087
"8123",3.57809244
"8124",11.51315813
"8125",2.162687529
"8126",10.23776847
"8127",7.401208335
"8128",6.795630335
"8129",15.02691708
"8130",12.28362938
"8131",12.04705742
"8132",6.165429825
"8133",7.967136757
"8134",5.739010049
"8135",9.64436657
"8136",12.46960987
"8137",11.17173535
"8138",10.23043529
"8139",9.853887745
"8140",9.744180677
"8141",11.56762014
"8142",9.301119981
"8143",10.33143864
"8144",6.930930157
"8145",7.473362364
"8146",10.49557103
"8147",8.054755064
"8148",8.741778791
"8149",11.25586432
"8150",6.54685684
"8151",8.29708019
"8152",7.255466811
"8153",13.61187114
"8154",14.40364405
"8155",9.472062225
"8156",8.526327698
"8157",6.725893743
"8158",13.4585515
"8159",4.337000809
"8160",7.38621453
"8161",9.473305533
"8162",11.87655908
"8163",9.750788833
"8164",11.60225272
"8165",12.12384632
"8166",11.28518665
"8167",6.908059732
"8168",15.87274812
"8169",9.001249359
"8170",13.21931924
"8171",6.80943167
"8172",9.477660553
"8173",9.844310777
"8174",6.810530069
"8175",7.88519236
"8176",9.792520477
"8177",6.501458463
"8178",8.511501179
"8179",10.43114452
"8180",10.37929214
"8181",10.3978063
"8182",7.687281449
"8183",10.02525225
"8184",10.422758
"8185",6.58304767
"8186",9.197099103
"8187",5.798189403
"8188",12.67978612
"8189",8.229328681
"8190",8.596668859
"8191",10.72738892
"8192",8.536334471
"8193",11.36770767
"8194",4.534890091
"8195",7.085966162
"8196",9.293097426
"8197",9.899597916
"8198",6.83386254
"8199",5.38080074
"8200",10.57741126
"8201",8.427517245
"8202",9.999337063
"8203",5.959212872
"8204",10.4976173
"8205",8.486138046
"8206",6.956777174
"8207",10.60912645
"8208",11.41795579
"8209",8.168136997
"8210",5.696773101
"8211",11.95556245
"8212",9.326654938
"8213",11.19598858
"8214",7.896529112
"8215",10.76655177
"8216",8.05198013
"8217",11.69126634
"8218",7.817622252
"8219",6.38078284
"8220",9.548295844
"8221",11.69016831
"8222",8.155439402
"8223",11.10918513
"8224",9.651787172
"8225",10.44355744
"8226",9.071288281
"8227",9.508571283
"8228",7.014015892
"8229",10.38358721
"8230",8.911016659
"8231",10.34704099
"8232",9.768642311
"8233",6.266962323
"8234",7.698984082
"8235",7.118333962
"8236",8.868985808
"8237",7.685452728
"8238",9.294239705
"8239",5.347248334
"8240",7.979137642
"8241",5.824709949
"8242",7.936260386
"8243",8.335071675
"8244",9.016790519
"8245",12.09342585
"8246",10.6901021
"8247",7.427817108
"8248",8.784442819
"8249",6.945542888
"8250",9.413873215
"8251",6.222495833
"8252",11.73419942
"8253",5.526721603
"8254",8.997683482
"8255",8.816085246
"8256",8.79882584
"8257",8.991815335
"8258",10.22188011
"8259",9.622199021
"8260",6.9126144
"8261",12.26730447
"8262",8.373470066
"8263",9.076103104
"8264",6.981739468
"8265",7.681247142
"8266",11.13420535
"8267",10.31394644
"8268",8.972299093
"8269",13.11050427
"8270",8.857782751
"8271",11.6246197
"8272",13.6892392
"8273",9.697084627
"8274",10.51245708
"8275",9.085737906
"8276",8.993263184
"8277",5.733842079
"8278",10.35677723
"8279",6.954843259
"8280",8.297822311
"8281",7.980314363
"8282",13.05398924
"8283",11.74787341
"8284",11.10473668
"8285",10.95712884
"8286",7.857536631
"8287",9.623209631
"8288",10.11289121
"8289",8.235134181
"8290",12.37199347
"8291",8.51145621
"8292",12.31815124
"8293",7.203603956
"8294",10.94103467
"8295",9.774609714
"8296",12.87876203
"8297",6.362449201
"8298",6.765511017
"8299",11.06412791
"8300",5.626900957
"8301",10.24143672
"8302",5.751974916
"8303",9.211012628
"8304",11.11042731
"8305",11.23497908
"8306",11.46014728
"8307",12.72048007
"8308",9.408485056
"8309",10.09733399
"8310",7.019933306
"8311",10.56315933
"8312",8.052638418
"8313",12.56318969
"8314",10.31282988
"8315",9.821999097
"8316",10.1608802
"8317",12.70314383
"8318",9.381891284
"8319",10.46471356
"8320",10.57867145
"8321",8.513018951
"8322",10.25595966
"8323",8.489581412
"8324",11.28379657
"8325",12.95636941
"8326",10.81007944
"8327",12.46809549
"8328",10.88527531
"8329",7.024489337
"8330",11.407383
"8331",8.367709335
"8332",11.2166133
"8333",8.675635004
"8334",10.046847
"8335",8.818893633
"8336",12.20804444
"8337",7.327091135
"8338",9.348529365
"8339",8.067473992
"8340",6.650165892
"8341",6.489850112
"8342",7.903739967
"8343",12.25325746
"8344",9.697061793
"8345",8.40697765
"8346",10.78411665
"8347",13.14081951
"8348",12.80387866
"8349",12.06917598
"8350",15.2072795
"8351",8.081465634
"8352",9.245031236
"8353",9.872624629
"8354",5.977842324
"8355",10.33638333
"8356",12.98573335
"8357",9.824213724
"8358",8.830734866
"8359",7.880960492
"8360",7.961192427
"8361",9.47203742
"8362",5.786453526
"8363",9.066070066
"8364",7.214853396
"8365",7.014770093
"8366",8.021777316
"8367",9.157096659
"8368",8.8252369
"8369",7.859851135
"8370",8.700800225
"8371",10.90597165
"8372",9.704651441
"8373",11.82465394
"8374",5.071091231
"8375",6.66718659
"8376",10.21449271
"8377",7.448855576
"8378",7.321827089
"8379",12.77980259
"8380",10.3547017
"8381",7.107388289
"8382",10.54583998
"8383",8.264656911
"8384",9.439396311
"8385",7.966474956
"8386",8.791433395
"8387",12.19464271
"8388",7.787661067
"8389",12.17601959
"8390",7.62609276
"8391",10.48168928
"8392",10.25358328
"8393",9.546006429
"8394",12.37693894
"8395",8.452914653
"8396",6.851965622
"8397",9.355981331
"8398",7.93313168
"8399",8.843434951
"8400",9.530098862
"8401",7.03910653
"8402",8.374558209
"8403",6.758809768
"8404",10.10366903
"8405",8.245962195
"8406",9.791173577
"8407",13.42040489
"8408",8.075072279
"8409",8.785619993
"8410",10.51167298
"8411",7.022486179
"8412",9.082608541
"8413",8.635615756
"8414",8.737212595
"8415",12.55862869
"8416",8.998861172
"8417",7.173620891
"8418",8.896159508
"8419",7.502582514
"8420",13.17384551
"8421",5.673689087
"8422",11.09680589
"8423",7.532694102
"8424",4.676188733
"8425",11.1068735
"8426",8.212384009
"8427",9.378241157
"8428",8.318579876
"8429",7.599106636
"8430",13.37408268
"8431",11.57498857
"8432",5.426399903
"8433",13.0489513
"8434",13.36004259
"8435",13.78475367
"8436",8.314363345
"8437",7.950692723
"8438",7.530931164
"8439",12.56066552
"8440",10.17797899
"8441",8.629432498
"8442",7.552576086
"8443",11.73757942
"8444",10.29058403
"8445",11.15110768
"8446",9.582746351
"8447",12.98496218
"8448",9.577936357
"8449",9.393913851
"8450",9.365176137
"8451",8.128314963
"8452",7.959099645
"8453",10.08604165
"8454",8.680922534
"8455",9.868032314
"8456",8.00424385
"8457",6.545642946
"8458",12.73079907
"8459",7.695904949
"8460",9.92696715
"8461",10.35202573
"8462",9.922100477
"8463",5.999956202
"8464",8.885032172
"8465",11.17566566
"8466",9.938646919
"8467",9.650298469
"8468",14.22768003
"8469",8.692398901
"8470",7.314924698
"8471",8.931270786
"8472",10.78714868
"8473",12.21083799
"8474",6.792078781
"8475",12.26304339
"8476",8.959407711
"8477",11.25708562
"8478",7.543420039
"8479",9.276659021
"8480",7.384585243
"8481",9.232216655
"8482",7.991409114
"8483",9.828540119
"8484",11.07723725
"8485",9.299976587
"8486",10.52342496
"8487",10.87498679
"8488",7.251159033
"8489",13.20855466
"8490",10.14196142
"8491",6.143667156
"8492",11.49028575
"8493",8.294455368
"8494",12.54589282
"8495",9.011035026
"8496",7.477878144
"8497",7.714698594
"8498",6.836823482
"8499",11.78930661
"8500",9.804582498
"8501",7.965512601
"8502",11.55090968
"8503",8.508059766
"8504",9.757720752
"8505",11.57644783
"8506",6.532433134
"8507",10.94479977
"8508",7.799202112
"8509",15.70065582
"8510",6.581857771
"8511",7.425693336
"8512",12.13027921
"8513",8.801420166
"8514",9.025728153
"8515",11.41135613
"8516",8.754213478
"8517",12.30735401
"8518",6.902973418
"8519",7.336620167
"8520",9.891484457
"8521",7.503633858
"8522",7.535921249
"8523",10.99507688
"8524",7.925728179
"8525",10.68144518
"8526",12.61883772
"8527",10.85876691
"8528",9.203525233
"8529",6.732339216
"8530",8.895090814
"8531",8.536726158
"8532",8.266533382
"8533",11.27453556
"8534",11.72519483
"8535",7.442553246
"8536",2.952853532
"8537",9.672839782
"8538",9.443183753
"8539",10.10337975
"8540",6.451090373
"8541",9.435454461
"8542",7.874852697
"8543",8.012849437
"8544",6.72967138
"8545",10.62378546
"8546",9.263214944
"8547",10.54934712
"8548",8.312707222
"8549",7.542825846
"8550",10.66340001
"8551",6.177744356
"8552",10.95113646
"8553",10.57953108
"8554",12.06231465
"8555",10.90170521
"8556",10.51286523
"8557",11.06940011
"8558",5.504403497
"8559",7.631873403
"8560",8.315164406
"8561",13.11799487
"8562",9.705536483
"8563",8.72717686
"8564",6.560837719
"8565",9.605134306
"8566",10.17422011
"8567",8.598143377
"8568",9.696827184
"8569",9.843085772
"8570",11.34590518
"8571",5.650222385
"8572",10.51373227
"8573",11.38977657
"8574",8.514935838
"8575",13.01166298
"8576",7.566199685
"8577",15.02727303
"8578",9.364407419
"8579",9.102765105
"8580",9.280681236
"8581",8.518211565
"8582",10.3110894
"8583",6.622097688
"8584",11.81955412
"8585",9.257413795
"8586",13.50177605
"8587",13.16156644
"8588",9.187555018
"8589",11.91915083
"8590",8.511553919
"8591",10.1578024
"8592",11.41622701
"8593",11.14624622
"8594",12.1485634
"8595",8.647997366
"8596",10.67195594
"8597",7.5531029
"8598",9.828745239
"8599",9.035309933
"8600",8.84122139
"8601",9.837469833
"8602",10.81699529
"8603",11.06556769
"8604",11.46989649
"8605",10.5414035
"8606",9.31211918
"8607",11.13916882
"8608",7.890621781
"8609",7.747370601
"8610",6.444548862
"8611",8.595236459
"8612",10.43532383
"8613",12.15955904
"8614",11.17256939
"8615",11.36375752
"8616",12.37096351
"8617",7.588635392
"8618",7.040818132
"8619",8.722093145
"8620",9.973079368
"8621",10.32612759
"8622",12.62808675
"8623",10.1109633
"8624",10.8567154
"8625",12.41574359
"8626",7.304901689
"8627",10.00192548
"8628",12.71909631
"8629",7.910376797
"8630",11.53603285
"8631",7.449874953
"8632",9.860872596
"8633",6.77782267
"8634",9.01531895
"8635",11.83551566
"8636",10.18393374
"8637",7.830286798
"8638",8.61865566
"8639",8.577649582
"8640",9.468230169
"8641",5.48899964
"8642",9.258801132
"8643",10.68456156
"8644",12.5923435
"8645",9.641976449
"8646",12.22653752
"8647",11.0856471
"8648",7.849388512
"8649",7.024668779
"8650",11.13744399
"8651",4.306177226
"8652",8.391626922
"8653",14.4958674
"8654",9.086148823
"8655",9.066296246
"8656",10.56722243
"8657",10.17340823
"8658",12.48849233
"8659",11.61001492
"8660",7.113403386
"8661",8.466265827
"8662",10.09154028
"8663",11.01306429
"8664",10.04823946
"8665",9.244846622
"8666",11.51540277
"8667",10.57075618
"8668",8.418185691
"8669",6.491687007
"8670",10.43463498
"8671",11.69484925
"8672",10.77347946
"8673",6.262076741
"8674",6.318940341
"8675",12.33733683
"8676",9.677038538
"8677",9.687828739
"8678",9.837650147
"8679",9.050664382
"8680",10.77992186
"8681",9.840431271
"8682",11.90079621
"8683",8.793576711
"8684",11.23417883
"8685",8.189054495
"8686",6.806858815
"8687",10.00202907
"8688",10.97174564
"8689",7.714421742
"8690",5.000472069
"8691",9.549451592
"8692",10.01911913
"8693",10.52222146
"8694",7.607565497
"8695",8.927198308
"8696",6.397336417
"8697",9.058471785
"8698",10.24626575
"8699",7.237085501
"8700",8.726170385
"8701",11.40566219
"8702",6.736627486
"8703",6.881675724
"8704",8.557525632
"8705",7.975925264
"8706",8.427865924
"8707",9.261158002
"8708",10.345422
"8709",10.25027709
"8710",6.57851893
"8711",8.429922551
"8712",12.17528591
"8713",12.76772193
"8714",10.09332153
"8715",10.35517356
"8716",11.60963088
"8717",10.88843745
"8718",10.521444
"8719",10.26119531
"8720",9.863833722
"8721",10.2904342
"8722",8.129269322
"8723",8.25999633
"8724",10.29207186
"8725",8.99266069
"8726",8.58626959
"8727",6.844676074
"8728",8.897149762
"8729",6.552149133
"8730",8.774714799
"8731",7.774869502
"8732",9.062688426
"8733",11.86210221
"8734",11.05016135
"8735",9.024139542
"8736",9.76247245
"8737",8.480947136
"8738",9.629508221
"8739",12.53305058
"8740",6.620515539
"8741",9.080984901
"8742",8.818665217
"8743",8.148001747
"8744",6.038917255
"8745",10.46967371
"8746",10.29456839
"8747",9.193358156
"8748",9.485409045
"8749",8.800362579
"8750",10.87721304
"8751",9.757853211
"8752",11.34631096
"8753",10.97642956
"8754",9.941400359
"8755",11.45042338
"8756",8.281425194
"8757",5.530221358
"8758",9.90091629
"8759",8.777853625
"8760",13.71932705
"8761",6.560658969
"8762",12.45200182
"8763",6.954431022
"8764",5.70710613
"8765",6.729270311
"8766",6.992274439
"8767",9.755437364
"8768",7.278607799
"8769",15.0668633
"8770",11.0873253
"8771",7.196169507
"8772",8.16920275
"8773",8.753681515
"8774",14.28118837
"8775",6.207579979
"8776",10.56589014
"8777",11.24013026
"8778",7.729285501
"8779",7.975833013
"8780",8.761044845
"8781",7.953535496
"8782",9.478666541
"8783",10.31789001
"8784",11.59986506
"8785",10.93950131
"8786",9.600756725
"8787",11.80320338
"8788",10.53072781
"8789",12.52452075
"8790",10.12950487
"8791",11.75361908
"8792",10.23149375
"8793",9.711339074
"8794",9.057111255
"8795",10.04756815
"8796",7.887367544
"8797",7.283928173
"8798",10.08153936
"8799",8.077319259
"8800",12.38021512
"8801",7.82729765
"8802",5.777510616
"8803",9.158627848
"8804",9.721193948
"8805",10.23800278
"8806",7.117876417
"8807",5.594858768
"8808",8.032391776
"8809",12.1048635
"8810",10.30448979
"8811",10.36613588
"8812",5.425003672
"8813",12.50910447
"8814",12.42446238
"8815",10.71605767
"8816",10.32632555
"8817",8.643518662
"8818",11.68691597
"8819",6.532592311
"8820",10.85157572
"8821",11.40236258
"8822",10.16808738
"8823",8.964098338
"8824",10.16690553
"8825",10.71240126
"8826",8.977083601
"8827",11.95597501
"8828",8.482393736
"8829",11.87861971
"8830",9.166278205
"8831",8.844184909
"8832",8.387452107
"8833",12.13425119
"8834",12.75825094
"8835",10.35432418
"8836",8.147901582
"8837",11.66411443
"8838",9.042971956
"8839",9.758731305
"8840",11.02940824
"8841",6.809868855
"8842",8.210689717
"8843",10.39090093
"8844",6.943505603
"8845",10.03775592
"8846",9.957722827
"8847",11.70251388
"8848",8.913874245
"8849",10.25551105
"8850",7.00445413
"8851",4.508717585
"8852",5.717632564
"8853",11.44703657
"8854",9.099495566
"8855",8.390184019
"8856",9.754164255
"8857",10.71566885
"8858",12.08216709
"8859",10.93131301
"8860",12.48599682
"8861",7.893942954
"8862",9.257624395
"8863",10.18726333
"8864",13.32065293
"8865",10.72916955
"8866",11.18205824
"8867",7.006693399
"8868",12.40308884
"8869",11.29558311
"8870",3.352809409
"8871",8.166086766
"8872",7.549157669
"8873",4.277422709
"8874",9.044279019
"8875",7.03514796
"8876",12.09480293
"8877",7.869630145
"8878",8.539907633
"8879",11.39818264
"8880",12.03571124
"8881",10.00250402
"8882",12.02345681
"8883",6.055976529
"8884",4.798976174
"8885",9.656569876
"8886",8.57423557
"8887",8.893260853
"8888",5.822976099
"8889",7.164177886
"8890",9.919505653
